timestamp,can_id,dlc,data,source,prediction,confidence,command,is_attack
1772639687.963731,0x100,8,1C 09 AB 5F 14 00 00 F3,ecu,normal,1.0000,NO_ACTION,False
1772639687.9655712,0x316,8,05 7B 66 09 7B 20 00 74,ecu,normal,0.9996,NO_ACTION,False
1772639687.9758248,0x100,8,1C 09 AB 5D 27 00 00 FA,ecu,normal,1.0000,NO_ACTION,False
1772639687.978963,0x350,8,00 00 04 00 00 00 00 3C,ecu,normal,1.0000,NO_ACTION,False
1772639687.981298,0x200,8,03 00 5F 00 00 00 00 28,ecu,normal,1.0000,NO_ACTION,False
1772639687.987584,0x100,8,1C 09 AB 5B 1B 00 00 C5,ecu,normal,0.9999,NO_ACTION,False
1772639687.988707,0x450,8,80 00 00 00 00 00 00 CE,ecu,normal,1.0000,NO_ACTION,False
1772639687.991374,0x316,8,05 7B 6E 09 7B 20 00 80,ecu,normal,0.9994,NO_ACTION,False
1772639688.0002182,0x100,8,1C 09 AB 58 17 00 00 07,ecu,normal,0.9995,NO_ACTION,False
1772639688.001109,0x300,8,00 3B 02 00 00 00 00 18,ecu,normal,1.0000,NO_ACTION,False
1772639688.007575,0x200,8,03 00 5E 00 00 00 00 1C,ecu,normal,1.0000,NO_ACTION,False
1772639688.010207,0x400,8,03 09 AB 3B FF 77 00 00,ecu,normal,0.9999,NO_ACTION,False
1772639688.010619,0x43F,8,30 40 60 FF 77 A3 08 00,ecu,normal,0.9913,NO_ACTION,False
1772639688.010636,0x350,8,00 00 08 00 00 00 00 59,ecu,normal,1.0000,NO_ACTION,False
1772639688.010737,0x100,8,1C 09 AB 5B 15 00 00 8F,ecu,normal,0.9998,NO_ACTION,False
1772639688.0146508,0x316,8,05 7B 66 09 7B 20 00 7D,ecu,normal,0.9995,NO_ACTION,False
1772639688.023341,0x100,8,1C 09 AB 58 23 00 00 37,ecu,normal,0.9993,NO_ACTION,False
1772639688.024168,0x450,8,80 00 00 00 00 00 00 47,ecu,normal,1.0000,NO_ACTION,False
1772639688.0312881,0x200,8,03 00 5A 00 00 00 00 19,ecu,normal,1.0000,NO_ACTION,False
1772639688.036314,0x100,8,1C 09 AB 5E 17 00 00 72,ecu,normal,0.9996,NO_ACTION,False
1772639688.036352,0x350,8,00 00 04 00 00 00 00 D1,ecu,normal,1.0000,NO_ACTION,False
1772639688.0413911,0x316,8,05 7B 63 09 7B 20 00 74,ecu,normal,0.9996,NO_ACTION,False
1772639688.0480902,0x100,8,1C 09 AB 58 17 00 00 6B,ecu,normal,0.9998,NO_ACTION,False
1772639688.052007,0x300,8,00 3B 00 00 00 00 00 6A,ecu,normal,1.0000,NO_ACTION,False
1772639688.0550258,0x200,8,03 00 52 00 00 00 00 11,ecu,normal,1.0000,NO_ACTION,False
1772639688.06046,0x100,8,1C 09 AB 56 14 00 00 B1,ecu,normal,0.9999,NO_ACTION,False
1772639688.061909,0x450,8,80 00 00 00 00 00 00 4B,ecu,normal,1.0000,NO_ACTION,False
1772639688.064828,0x350,8,00 00 03 00 00 00 00 75,ecu,normal,1.0000,NO_ACTION,False
1772639688.064846,0x316,8,05 7B 65 09 7B 20 00 7F,ecu,normal,0.9995,NO_ACTION,False
1772639688.066813,0x43F,8,30 40 60 FF 7E A0 08 00,ecu,normal,0.9894,NO_ACTION,False
1772639688.073462,0x100,8,1C 09 AB 5D 23 00 00 86,ecu,normal,0.9994,NO_ACTION,False
1772639688.075857,0x200,8,03 00 52 00 00 00 00 AB,ecu,normal,1.0000,NO_ACTION,False
1772639688.084841,0x100,8,1C 09 AB 5C 1F 00 00 21,ecu,normal,0.9991,NO_ACTION,False
1772639688.088512,0x316,8,05 7B 63 09 7B 20 00 80,ecu,normal,0.9995,NO_ACTION,False
1772639688.093152,0x450,8,80 00 00 00 00 00 00 43,ecu,normal,1.0000,NO_ACTION,False
1772639688.094712,0x350,8,00 00 04 00 00 00 00 CE,ecu,normal,1.0000,NO_ACTION,False
1772639688.098134,0x100,8,1C 09 AB 58 20 00 00 00,ecu,normal,0.9999,NO_ACTION,False
1772639688.0989492,0x200,8,03 00 42 00 00 00 00 94,ecu,normal,1.0000,NO_ACTION,False
1772639688.104379,0x300,8,00 3B 00 00 00 00 00 3C,ecu,normal,1.0000,NO_ACTION,False
1772639688.108654,0x100,8,1C 09 AB 5D 14 00 00 3D,ecu,normal,0.9996,NO_ACTION,False
1772639688.111003,0x400,8,03 09 AB 3B FF C4 00 00,ecu,normal,0.9999,NO_ACTION,False
1772639688.111999,0x316,8,05 7B 6E 09 7B 20 00 7C,ecu,normal,0.9994,NO_ACTION,False
1772639688.119231,0x100,8,1C 09 AB 56 18 00 00 41,ecu,normal,0.9997,NO_ACTION,False
1772639688.121241,0x350,8,00 00 01 00 00 00 00 81,ecu,normal,1.0000,NO_ACTION,False
1772639688.1218839,0x200,8,03 00 54 00 00 00 00 AC,ecu,normal,1.0000,NO_ACTION,False
1772639688.123088,0x43F,8,30 40 60 FF 79 AA 08 00,ecu,normal,0.9909,NO_ACTION,False
1772639688.128226,0x450,8,80 00 00 00 00 00 00 A6,ecu,normal,1.0000,NO_ACTION,False
1772639688.1302521,0x100,8,1C 09 AB 5D 1F 00 00 EC,ecu,normal,1.0000,NO_ACTION,False
1772639688.133328,0x316,8,05 7B 64 09 7B 20 00 72,ecu,normal,0.9996,NO_ACTION,False
1772639688.1425128,0x200,8,03 00 59 00 00 00 00 31,ecu,normal,1.0000,NO_ACTION,False
1772639688.143242,0x100,8,1C 09 AB 5D 23 00 00 6A,ecu,normal,0.9994,NO_ACTION,False
1772639688.147487,0x350,8,00 00 02 00 00 00 00 F9,ecu,normal,1.0000,NO_ACTION,False
1772639688.15572,0x100,8,1C 09 AB 5F 25 00 00 45,ecu,normal,0.9990,NO_ACTION,False
1772639688.158258,0x316,8,05 7B 60 09 7B 20 00 75,ecu,normal,0.9996,NO_ACTION,False
1772639688.15875,0x300,8,00 3B 03 00 00 00 00 85,ecu,normal,1.0000,NO_ACTION,False
1772639688.15966,0x450,8,80 00 00 00 00 00 00 F8,ecu,normal,1.0000,NO_ACTION,False
1772639688.16547,0x200,8,03 00 46 00 00 00 00 ED,ecu,normal,1.0000,NO_ACTION,False
1772639688.1692019,0x100,8,1C 09 AB 57 1A 00 00 A7,ecu,normal,0.9998,NO_ACTION,False
1772639688.1753159,0x43F,8,30 40 60 FF 70 A8 08 00,ecu,normal,0.9929,NO_ACTION,False
1772639688.179651,0x350,8,00 00 02 00 00 00 00 94,ecu,normal,1.0000,NO_ACTION,False
1772639688.179683,0x100,8,1C 09 AB 5A 17 00 00 39,ecu,normal,0.9996,NO_ACTION,False
1772639688.1797051,0x316,8,05 7B 63 09 7B 20 00 7F,ecu,normal,0.9995,NO_ACTION,False
1772639688.1875,0x200,8,03 00 62 00 00 00 00 84,ecu,normal,1.0000,NO_ACTION,False
1772639688.192949,0x100,8,1C 09 AB 5F 1F 00 00 42,ecu,normal,0.9992,NO_ACTION,False
1772639688.197193,0x450,8,81 00 00 00 00 00 00 99,ecu,normal,1.0000,NO_ACTION,False
1772639688.20031,0x316,8,05 7E 70 09 7E 20 00 75,ecu,normal,0.9993,NO_ACTION,False
1772639688.205478,0x400,8,03 09 DC 3A FF B7 00 00,ecu,normal,0.9998,NO_ACTION,False
1772639688.206203,0x100,8,1F 09 DC 57 1D 00 00 AD,ecu,normal,0.9998,NO_ACTION,False
1772639688.2086349,0x200,8,03 00 5C 00 00 00 00 0F,ecu,normal,1.0000,NO_ACTION,False
1772639688.209352,0x350,8,00 00 05 00 00 00 00 09,ecu,normal,1.0000,NO_ACTION,False
1772639688.21408,0x300,8,00 3A 01 00 00 00 00 7B,ecu,normal,1.0000,NO_ACTION,False
1772639688.217684,0x100,8,1F 09 DC 5C 27 00 00 DB,ecu,normal,0.9998,NO_ACTION,False
1772639688.225732,0x316,8,05 7E 60 09 7E 20 00 7F,ecu,normal,0.9992,NO_ACTION,False
1772639688.225766,0x43F,8,30 40 60 FF 77 AD 08 00,ecu,normal,0.9913,NO_ACTION,False
1772639688.2257862,0x450,8,81 00 00 00 00 00 00 CD,ecu,normal,1.0000,NO_ACTION,False
1772639688.229774,0x100,8,1F 09 DC 5D 20 00 00 64,ecu,normal,0.9995,NO_ACTION,False
1772639688.230355,0x200,8,03 00 45 00 00 00 00 0B,ecu,normal,1.0000,NO_ACTION,False
1772639688.2370508,0x350,8,00 00 05 00 00 00 00 7A,ecu,normal,1.0000,NO_ACTION,False
1772639688.24253,0x100,8,1F 09 DC 56 25 00 00 CF,ecu,normal,0.9999,NO_ACTION,False
1772639688.249215,0x316,8,05 7E 60 09 7E 20 00 7A,ecu,normal,0.9993,NO_ACTION,False
1772639688.254835,0x200,8,03 00 64 00 00 00 00 68,ecu,normal,1.0000,NO_ACTION,False
1772639688.254881,0x100,8,1F 09 DC 5D 1A 00 00 27,ecu,normal,0.9996,NO_ACTION,False
1772639688.258875,0x450,8,81 00 00 00 00 00 00 62,ecu,normal,1.0000,NO_ACTION,False
1772639688.264002,0x350,8,00 00 07 00 00 00 00 8A,ecu,normal,1.0000,NO_ACTION,False
1772639688.267369,0x100,8,1F 09 DC 55 24 00 00 11,ecu,normal,0.9995,NO_ACTION,False
1772639688.2678652,0x300,8,00 3A 05 00 00 00 00 72,ecu,normal,1.0000,NO_ACTION,False
1772639688.2738502,0x316,8,05 7E 69 09 7E 20 00 79,ecu,normal,0.9993,NO_ACTION,False
1772639688.277141,0x200,8,03 00 47 00 00 00 00 41,ecu,normal,1.0000,NO_ACTION,False
1772639688.27986,0x100,8,1F 09 DC 57 22 00 00 B0,ecu,normal,0.9998,NO_ACTION,False
1772639688.281834,0x43F,8,30 40 60 FF 76 AA 08 00,ecu,normal,0.9916,NO_ACTION,False
1772639688.29233,0x100,8,1F 09 DC 57 21 00 00 DB,ecu,normal,0.9999,NO_ACTION,False
1772639688.293014,0x450,8,81 00 00 00 00 00 00 A8,ecu,normal,1.0000,NO_ACTION,False
1772639688.2952,0x350,8,00 00 08 00 00 00 00 03,ecu,normal,1.0000,NO_ACTION,False
1772639688.299191,0x316,8,05 7E 6F 09 7E 20 00 7A,ecu,normal,0.9992,NO_ACTION,False
1772639688.302546,0x200,8,03 00 4E 00 00 00 00 E1,ecu,normal,1.0000,NO_ACTION,False
1772639688.303732,0x100,8,1F 09 DC 58 19 00 00 62,ecu,normal,0.9997,NO_ACTION,False
1772639688.3058,0x400,8,03 09 DC 3A FF D8 00 00,ecu,normal,0.9996,NO_ACTION,False
1772639688.313944,0x100,8,1F 09 DC 5F 17 00 00 B5,ecu,normal,0.9998,NO_ACTION,False
1772639688.3188741,0x300,8,00 3A 04 00 00 00 00 A6,ecu,normal,1.0000,NO_ACTION,False
1772639688.3227851,0x350,8,00 00 01 00 00 00 00 9B,ecu,normal,1.0000,NO_ACTION,False
1772639688.325866,0x316,8,05 7E 68 09 7E 20 00 7F,ecu,normal,0.9991,NO_ACTION,False
1772639688.3260741,0x100,8,1F 09 DC 58 1D 00 00 CE,ecu,normal,0.9999,NO_ACTION,False
1772639688.3295438,0x200,8,03 00 4E 00 00 00 00 48,ecu,normal,1.0000,NO_ACTION,False
1772639688.329579,0x450,8,81 00 00 00 00 00 00 B2,ecu,normal,1.0000,NO_ACTION,False
1772639688.339158,0x100,8,1F 09 DC 5A 25 00 00 A4,ecu,normal,0.9997,NO_ACTION,False
1772639688.339457,0x43F,8,30 40 60 FF 7E B4 08 00,ecu,normal,0.9897,NO_ACTION,False
1772639688.347554,0x350,8,00 00 06 00 00 00 00 35,ecu,normal,1.0000,NO_ACTION,False
1772639688.350504,0x316,8,05 7E 67 09 7E 20 00 71,ecu,normal,0.9994,NO_ACTION,False
1772639688.350759,0x100,8,1F 09 DC 59 25 00 00 BC,ecu,normal,0.9998,NO_ACTION,False
1772639688.355236,0x200,8,03 00 5B 00 00 00 00 45,ecu,normal,1.0000,NO_ACTION,False
1772639688.362891,0x450,8,81 00 00 00 00 00 00 2C,ecu,normal,1.0000,NO_ACTION,False
1772639688.363128,0x100,8,1F 09 DC 5E 17 00 00 D2,ecu,normal,0.9998,NO_ACTION,False
1772639688.373578,0x316,8,05 7E 67 09 7E 20 00 78,ecu,normal,0.9993,NO_ACTION,False
1772639688.3764732,0x100,8,1F 09 DC 55 1E 00 00 00,ecu,normal,0.9999,NO_ACTION,False
1772639688.378886,0x300,8,00 3A 01 00 00 00 00 34,ecu,normal,1.0000,NO_ACTION,False
1772639688.379343,0x350,8,00 00 0A 00 00 00 00 B1,ecu,normal,1.0000,NO_ACTION,False
1772639688.379402,0x200,8,03 00 63 00 00 00 00 54,ecu,normal,1.0000,NO_ACTION,False
1772639688.389652,0x100,8,1F 09 DC 5C 14 00 00 90,ecu,normal,0.9998,NO_ACTION,False
1772639688.397362,0x450,8,81 00 00 00 00 00 00 16,ecu,normal,1.0000,NO_ACTION,False
1772639688.397828,0x316,8,05 7E 6C 09 7E 20 00 74,ecu,normal,0.9993,NO_ACTION,False
1772639688.397887,0x43F,8,30 40 60 FF 7D B8 08 00,ecu,normal,0.9901,NO_ACTION,False
1772639688.401246,0x200,8,03 00 47 00 00 00 00 06,ecu,normal,1.0000,NO_ACTION,False
1772639688.403261,0x100,8,1F 09 DC 5C 28 00 00 E6,ecu,normal,0.9998,NO_ACTION,False
1772639688.4061801,0x350,8,00 00 0A 00 00 00 00 D9,ecu,normal,1.0000,NO_ACTION,False
1772639688.4102058,0x400,8,03 09 DC 3A FF 9D 00 00,ecu,normal,0.9998,NO_ACTION,False
1772639688.414572,0x100,8,1F 09 DC 56 23 00 00 9A,ecu,normal,0.9997,NO_ACTION,False
1772639688.4202728,0x316,8,05 7E 70 09 7E 20 00 77,ecu,normal,0.9992,NO_ACTION,False
1772639688.422472,0x200,8,03 00 48 00 00 00 00 69,ecu,normal,1.0000,NO_ACTION,False
1772639688.426087,0x100,8,1F 09 DC 5D 26 00 00 66,ecu,normal,0.9993,NO_ACTION,False
1772639688.43132,0x300,8,00 3A 01 00 00 00 00 70,ecu,normal,1.0000,NO_ACTION,False
1772639688.431343,0x350,8,00 00 00 00 00 00 00 1A,ecu,normal,1.0000,NO_ACTION,False
1772639688.432576,0x450,8,81 00 00 00 00 00 00 41,ecu,normal,1.0000,NO_ACTION,False
1772639688.4386141,0x100,8,1F 09 DC 5F 1B 00 00 B0,ecu,normal,0.9997,NO_ACTION,False
1772639688.4471722,0x316,8,05 7E 66 09 7E 20 00 72,ecu,normal,0.9994,NO_ACTION,False
1772639688.447194,0x200,8,03 00 58 00 00 00 00 F4,ecu,normal,1.0000,NO_ACTION,False
1772639688.45044,0x100,8,1F 09 DC 58 18 00 00 65,ecu,normal,0.9998,NO_ACTION,False
1772639688.452818,0x43F,8,30 40 60 FF 73 A9 08 00,ecu,normal,0.9923,NO_ACTION,False
1772639688.456544,0x350,8,00 00 02 00 00 00 00 53,ecu,normal,1.0000,NO_ACTION,False
1772639688.462097,0x100,8,1F 09 DC 5F 1A 00 00 74,ecu,normal,0.9996,NO_ACTION,False
1772639688.466281,0x450,8,81 00 00 00 00 00 00 38,ecu,normal,1.0000,NO_ACTION,False
1772639688.471898,0x200,8,03 00 41 00 00 00 00 3D,ecu,normal,1.0000,NO_ACTION,False
1772639688.47221,0x316,8,05 7E 60 09 7E 20 00 7B,ecu,normal,0.9993,NO_ACTION,False
1772639688.473732,0x100,8,1F 09 DC 5F 1E 00 00 75,ecu,normal,0.9995,NO_ACTION,False
1772639688.481214,0x300,8,00 3A 04 00 00 00 00 30,ecu,normal,1.0000,NO_ACTION,False
1772639688.4856231,0x100,8,1F 09 DC 5B 24 00 00 5F,ecu,normal,0.9995,NO_ACTION,False
1772639688.4868429,0x350,8,00 00 00 00 00 00 00 9D,ecu,normal,1.0000,NO_ACTION,False
1772639688.496233,0x200,8,03 00 57 00 00 00 00 10,ecu,normal,1.0000,NO_ACTION,False
1772639688.496802,0x450,8,81 00 00 00 00 00 00 9B,ecu,normal,1.0000,NO_ACTION,False
1772639688.4978812,0x316,8,05 7E 61 09 7E 20 00 70,ecu,normal,0.9995,NO_ACTION,False
1772639688.499223,0x100,8,1F 09 DC 5F 1C 00 00 11,ecu,normal,0.9995,NO_ACTION,False
1772639688.507797,0x43F,8,30 40 60 FF 7B BD 08 00,ecu,normal,0.9909,NO_ACTION,False
1772639688.509347,0x100,8,1F 09 DC 5F 1E 00 00 DA,ecu,normal,0.9998,NO_ACTION,False
1772639688.511286,0x400,8,03 09 DC 3A FF 85 00 00,ecu,normal,0.9998,NO_ACTION,False
1772639688.514355,0x350,8,00 00 06 00 00 00 00 5A,ecu,normal,1.0000,NO_ACTION,False
1772639688.518877,0x316,8,05 7E 6E 09 7E 20 00 7F,ecu,normal,0.9991,NO_ACTION,False
1772639688.520545,0x200,8,03 00 62 00 00 00 00 8D,ecu,normal,1.0000,NO_ACTION,False
1772639688.523075,0x100,8,1F 09 DC 56 22 00 00 3B,ecu,normal,0.9996,NO_ACTION,False
1772639688.528091,0x450,8,81 00 00 00 00 00 00 25,ecu,normal,1.0000,NO_ACTION,False
1772639688.533765,0x100,8,1F 09 DC 5C 27 00 00 8C,ecu,normal,0.9995,NO_ACTION,False
1772639688.534933,0x300,8,00 3A 04 00 00 00 00 25,ecu,normal,1.0000,NO_ACTION,False
1772639688.541589,0x316,8,05 7E 69 09 7E 20 00 70,ecu,normal,0.9994,NO_ACTION,False
1772639688.542614,0x350,8,00 00 01 00 00 00 00 0D,ecu,normal,1.0000,NO_ACTION,False
1772639688.5455601,0x200,8,03 00 43 00 00 00 00 01,ecu,normal,1.0000,NO_ACTION,False
1772639688.546089,0x100,8,1F 09 DC 56 15 00 00 D3,ecu,normal,0.9999,NO_ACTION,False
1772639688.558879,0x100,8,1F 09 DC 5D 1E 00 00 CC,ecu,normal,0.9998,NO_ACTION,False
1772639688.56435,0x450,8,81 00 00 00 00 00 00 03,ecu,normal,1.0000,NO_ACTION,False
1772639688.564385,0x43F,8,30 40 60 FF 70 AB 08 00,ecu,normal,0.9929,NO_ACTION,False
1772639688.5649369,0x316,8,05 7E 6C 09 7E 20 00 7A,ecu,normal,0.9992,NO_ACTION,False
1772639688.5706408,0x200,8,03 00 3D 00 00 00 00 38,ecu,normal,1.0000,NO_ACTION,False
1772639688.571142,0x100,8,1F 09 DC 5F 1B 00 00 42,ecu,normal,0.9995,NO_ACTION,False
1772639688.574421,0x350,8,00 00 07 00 00 00 00 50,ecu,normal,1.0000,NO_ACTION,False
1772639688.5846772,0x100,8,1F 09 DC 58 16 00 00 72,ecu,normal,0.9998,NO_ACTION,False
1772639688.585421,0x316,8,05 7E 6E 09 7E 20 00 7E,ecu,normal,0.9996,NO_ACTION,False
1772639688.5914571,0x300,8,00 3A 02 00 00 00 00 3F,ecu,normal,1.0000,NO_ACTION,False
1772639688.5934231,0x200,8,03 00 61 00 00 00 00 C7,ecu,normal,1.0000,NO_ACTION,False
1772639688.597056,0x100,8,1F 09 DC 5B 21 00 00 A5,ecu,normal,0.9997,NO_ACTION,False
