timestamp,can_id,dlc,data,source,prediction,confidence,command,is_attack
1774251258.6998348,0x300,8,00 3C 02 00 00 00 00 F8,ecu,normal,1.0000,NO_ACTION,False
1774251258.700918,0x200,8,04 00 46 00 00 00 00 40,ecu,normal,1.0000,NO_ACTION,False
1774251258.705757,0x100,8,21 09 CB 59 23 00 00 C7,ecu,normal,1.0000,NO_ACTION,False
1774251258.705913,0x450,8,82 00 00 00 00 00 00 56,ecu,normal,0.8995,NO_ACTION,False
1774251258.713585,0x316,8,05 7D 63 09 7D 20 00 71,ecu,normal,0.7101,NO_ACTION,False
1774251258.7183099,0x100,8,21 09 CB 58 22 00 00 01,ecu,normal,1.0000,NO_ACTION,False
1774251258.719465,0x350,8,00 00 01 00 00 00 00 3C,ecu,normal,1.0000,NO_ACTION,False
1774251258.719636,0x200,8,04 00 3F 00 00 00 00 A3,ecu,normal,1.0000,NO_ACTION,False
1774251258.731991,0x100,8,21 09 CB 59 24 00 00 B7,ecu,normal,1.0000,NO_ACTION,False
1774251258.740235,0x316,8,05 7D 6F 09 7D 20 00 75,ecu,normal,0.8721,NO_ACTION,False
1774251258.741023,0x450,8,82 00 00 00 00 00 00 D4,ecu,normal,0.9824,NO_ACTION,False
1774251258.743296,0x100,8,21 09 CB 5C 1A 00 00 63,ecu,normal,1.0000,NO_ACTION,False
1774251258.744608,0x200,8,04 00 4E 00 00 00 00 E3,ecu,normal,1.0000,NO_ACTION,False
1774251258.7447948,0x43F,8,40 40 60 FF 77 A5 08 00,ecu,normal,0.7646,NO_ACTION,False
1774251258.75087,0x350,8,00 00 05 00 00 00 00 3A,ecu,normal,1.0000,NO_ACTION,False
1774251258.755713,0x100,8,21 09 CB 5B 1A 00 00 A0,ecu,normal,1.0000,NO_ACTION,False
1774251258.756139,0x300,8,00 3C 02 00 00 00 00 EF,ecu,normal,1.0000,NO_ACTION,False
1774251258.756206,0x400,8,04 09 CB 3C FF A9 00 00,ecu,normal,1.0000,NO_ACTION,False
1774251258.765059,0x316,8,05 7D 61 09 7D 20 00 7A,ecu,normal,0.8984,NO_ACTION,False
1774251258.7694788,0x100,8,21 09 CB 5E 1B 00 00 9C,ecu,normal,1.0000,NO_ACTION,False
1774251258.77036,0x200,8,04 00 46 00 00 00 00 6F,ecu,normal,1.0000,NO_ACTION,False
1774251258.770606,0x450,8,82 00 00 00 00 00 00 03,ecu,normal,0.5624,NO_ACTION,False
1774251258.782379,0x100,8,21 09 CB 5C 28 00 00 02,ecu,normal,1.0000,NO_ACTION,False
1774251258.782697,0x350,8,00 00 05 00 00 00 00 0D,ecu,normal,1.0000,NO_ACTION,False
1774251258.788337,0x316,8,05 7D 61 09 7D 20 00 80,ecu,normal,0.5787,NO_ACTION,False
1774251258.7906759,0x200,8,04 00 54 00 00 00 00 01,ecu,normal,1.0000,NO_ACTION,False
1774251258.7954528,0x100,8,21 09 CB 56 21 00 00 FC,ecu,normal,1.0000,NO_ACTION,False
1774251258.799078,0x43F,8,40 40 60 FF 70 A1 08 00,ecu,normal,0.8918,NO_ACTION,False
1774251258.806901,0x450,8,82 00 00 00 00 00 00 6A,ecu,normal,0.9970,NO_ACTION,False
1774251258.807246,0x300,8,00 3C 00 00 00 00 00 80,ecu,normal,1.0000,NO_ACTION,False
1774251258.807265,0x100,8,21 09 CB 59 21 00 00 7C,ecu,normal,1.0000,NO_ACTION,False
1774251258.812288,0x316,8,05 7D 63 09 7D 20 00 7F,ecu,normal,0.5539,NO_ACTION,False
1774251258.8125398,0x350,8,00 00 09 00 00 00 00 29,ecu,normal,1.0000,NO_ACTION,False
1774251258.812904,0x200,8,04 00 60 00 00 00 00 3B,ecu,normal,1.0000,NO_ACTION,False
1774251258.820262,0x100,8,21 09 CB 5E 22 00 00 B9,ecu,normal,1.0000,NO_ACTION,False
1774251258.833952,0x100,8,21 09 CB 5E 1C 00 00 FC,ecu,normal,1.0000,NO_ACTION,False
1774251258.8345668,0x200,8,04 00 60 00 00 00 00 C2,ecu,normal,1.0000,NO_ACTION,False
1774251258.837672,0x316,8,05 7D 6F 09 7D 20 00 7A,ecu,normal,0.4597,NO_ACTION,False
1774251258.840445,0x350,8,00 00 05 00 00 00 00 15,ecu,normal,1.0000,NO_ACTION,False
1774251258.844437,0x450,8,82 00 00 00 00 00 00 2B,ecu,normal,0.9863,NO_ACTION,False
1774251258.844467,0x100,8,20 09 C6 55 17 00 00 F3,ecu,normal,1.0000,NO_ACTION,False
1774251258.855554,0x43F,8,30 40 60 FF 70 A1 08 00,ecu,normal,0.9981,NO_ACTION,False
1774251258.857079,0x300,8,00 3A 01 00 00 00 00 89,ecu,normal,1.0000,NO_ACTION,False
1774251258.857465,0x100,8,20 09 C6 5B 20 00 00 8D,ecu,normal,1.0000,NO_ACTION,False
1774251258.8575191,0x200,8,03 00 63 00 00 00 00 56,ecu,normal,1.0000,NO_ACTION,False
1774251258.862825,0x316,8,05 7D 69 09 7D 20 00 74,ecu,normal,0.7196,NO_ACTION,False
1774251258.8631208,0x400,8,03 09 C6 3A FF 30 00 00,ecu,normal,1.0000,NO_ACTION,False
1774251258.869261,0x100,8,20 09 C6 57 1C 00 00 FF,ecu,normal,1.0000,NO_ACTION,False
1774251258.872687,0x350,8,00 00 0A 00 00 00 00 F8,ecu,normal,1.0000,NO_ACTION,False
1774251258.879575,0x200,8,03 00 32 00 00 00 00 18,ecu,normal,1.0000,NO_ACTION,False
1774251258.880533,0x450,8,82 00 00 00 00 00 00 0F,ecu,normal,0.9724,NO_ACTION,False
1774251258.881315,0x316,8,05 7D 6A 09 7D 20 00 70,ecu,gear_spoofing,0.4263,SLOW_DOWN,True
1774251258.8815942,0x100,8,20 09 C6 5E 16 00 00 58,ecu,normal,1.0000,NO_ACTION,False
1774251258.893502,0x100,8,20 09 C6 55 20 00 00 97,ecu,normal,1.0000,NO_ACTION,False
1774251258.9036071,0x200,8,03 00 4F 00 00 00 00 ED,ecu,normal,1.0000,NO_ACTION,False
1774251258.904001,0x316,8,05 7D 61 09 7D 20 00 78,ecu,normal,0.3965,NO_ACTION,False
1774251258.9040792,0x350,8,00 00 09 00 00 00 00 BA,ecu,normal,1.0000,NO_ACTION,False
1774251258.905417,0x100,8,20 09 C6 5D 1A 00 00 07,ecu,normal,1.0000,NO_ACTION,False
1774251258.907103,0x300,8,00 3A 01 00 00 00 00 BC,ecu,normal,1.0000,NO_ACTION,False
1774251258.907412,0x43F,8,30 40 60 FF 76 B4 08 00,ecu,normal,0.9915,NO_ACTION,False
1774251258.912871,0x450,8,82 00 00 00 00 00 00 F2,ecu,normal,0.9955,NO_ACTION,False
1774251258.916246,0x100,8,20 09 C6 57 1F 00 00 72,ecu,normal,1.0000,NO_ACTION,False
1774251258.928155,0x100,8,20 09 C6 57 17 00 00 2F,ecu,normal,1.0000,NO_ACTION,False
1774251258.928193,0x316,8,05 7D 6B 09 7D 20 00 7F,ecu,normal,0.5279,NO_ACTION,False
1774251258.9298298,0x200,8,03 00 63 00 00 00 00 BB,ecu,normal,1.0000,NO_ACTION,False
1774251258.932319,0x350,8,00 00 06 00 00 00 00 5C,ecu,normal,1.0000,NO_ACTION,False
1774251258.940546,0x450,8,82 00 00 00 00 00 00 B2,ecu,normal,0.9944,NO_ACTION,False
1774251258.941587,0x100,8,20 09 C6 5D 21 00 00 A6,ecu,normal,1.0000,NO_ACTION,False
1774251258.95223,0x316,8,05 7D 62 09 7D 20 00 70,ecu,normal,0.9529,NO_ACTION,False
1774251258.952539,0x100,8,20 09 C6 5E 1C 00 00 A1,ecu,normal,1.0000,NO_ACTION,False
1774251258.953229,0x200,8,03 00 4C 00 00 00 00 E2,ecu,normal,1.0000,NO_ACTION,False
1774251258.96091,0x43F,8,30 40 60 FF 7F AB 08 00,ecu,normal,0.9971,NO_ACTION,False
1774251258.961798,0x350,8,00 00 09 00 00 00 00 AE,ecu,normal,1.0000,NO_ACTION,False
1774251258.962049,0x300,8,00 3A 01 00 00 00 00 B9,ecu,normal,1.0000,NO_ACTION,False
1774251258.964045,0x100,8,20 09 C6 5F 16 00 00 BE,ecu,normal,1.0000,NO_ACTION,False
1774251258.9716659,0x400,8,03 09 C6 3A FF 6C 00 00,ecu,normal,1.0000,NO_ACTION,False
1774251258.975704,0x200,8,03 00 3F 00 00 00 00 56,ecu,normal,1.0000,NO_ACTION,False
1774251258.976507,0x316,8,05 7D 69 09 7D 20 00 70,ecu,normal,0.4420,NO_ACTION,False
1774251258.9766998,0x100,8,20 09 C6 58 18 00 00 A2,ecu,normal,1.0000,NO_ACTION,False
1774251258.977659,0x450,8,82 00 00 00 00 00 00 E6,ecu,normal,0.9947,NO_ACTION,False
1774251258.987746,0x100,8,20 09 C6 57 1C 00 00 A2,ecu,normal,1.0000,NO_ACTION,False
1774251258.989593,0x350,8,00 00 06 00 00 00 00 35,ecu,normal,1.0000,NO_ACTION,False
1774251259.0006511,0x200,8,03 00 4D 00 00 00 00 8C,ecu,normal,1.0000,NO_ACTION,False
1774251259.0015411,0x100,8,20 09 C6 5C 1A 00 00 5C,ecu,normal,1.0000,NO_ACTION,False
1774251259.001569,0x316,8,05 7D 6A 09 7D 20 00 7F,ecu,normal,0.6606,NO_ACTION,False
1774251259.011467,0x450,8,82 00 00 00 00 00 00 8F,ecu,normal,0.9993,NO_ACTION,False
1774251259.012651,0x300,8,00 3A 03 00 00 00 00 C4,ecu,normal,1.0000,NO_ACTION,False
1774251259.013143,0x43F,8,30 40 60 FF 76 BA 08 00,ecu,normal,0.9945,NO_ACTION,False
1774251259.01393,0x100,8,20 09 C6 59 16 00 00 E7,ecu,normal,1.0000,NO_ACTION,False
1774251259.015557,0x350,8,00 00 00 00 00 00 00 05,ecu,normal,1.0000,NO_ACTION,False
1774251259.0232692,0x200,8,03 00 37 00 00 00 00 5A,ecu,normal,1.0000,NO_ACTION,False
1774251259.023703,0x316,8,05 7D 66 09 7D 20 00 7A,ecu,normal,0.4057,NO_ACTION,False
1774251259.027088,0x100,8,20 09 C6 56 1A 00 00 F1,ecu,normal,1.0000,NO_ACTION,False
1774251259.037917,0x100,8,20 09 C6 58 18 00 00 B3,ecu,normal,1.0000,NO_ACTION,False
1774251259.043613,0x450,8,82 00 00 00 00 00 00 08,ecu,normal,0.9834,NO_ACTION,False
1774251259.043649,0x350,8,00 00 02 00 00 00 00 CB,ecu,normal,1.0000,NO_ACTION,False
1774251259.0462909,0x316,8,05 7D 70 09 7D 20 00 7C,ecu,gear_spoofing,0.3637,SLOW_DOWN,True
1774251259.046646,0x200,8,03 00 34 00 00 00 00 5F,ecu,normal,1.0000,NO_ACTION,False
1774251259.0511732,0x100,8,20 09 C6 59 1D 00 00 F4,ecu,normal,1.0000,NO_ACTION,False
1774251259.062878,0x300,8,00 3A 00 00 00 00 00 F3,ecu,normal,1.0000,NO_ACTION,False
1774251259.0637739,0x100,8,20 09 C6 55 17 00 00 ED,ecu,normal,1.0000,NO_ACTION,False
1774251259.065133,0x43F,8,30 40 60 FF 80 A5 08 00,ecu,normal,0.9956,NO_ACTION,False
1774251259.066408,0x316,8,05 7D 65 09 7D 20 00 78,ecu,gear_spoofing,0.4293,SLOW_DOWN,True
1774251259.066426,0x400,8,03 09 C6 3A FF 4A 00 00,ecu,normal,1.0000,NO_ACTION,False
1774251259.069622,0x350,8,00 00 0A 00 00 00 00 1E,ecu,normal,1.0000,NO_ACTION,False
1774251259.0733051,0x200,8,03 00 5D 00 00 00 00 25,ecu,normal,1.0000,NO_ACTION,False
1774251259.075733,0x100,8,20 09 C6 57 24 00 00 3B,ecu,normal,1.0000,NO_ACTION,False
1774251259.078909,0x450,8,82 00 00 00 00 00 00 53,ecu,normal,0.9824,NO_ACTION,False
1774251259.086833,0x100,8,20 09 C6 55 26 00 00 44,ecu,normal,1.0000,NO_ACTION,False
1774251259.090807,0x316,8,05 7D 6A 09 7D 20 00 7A,ecu,normal,0.3798,NO_ACTION,False
1774251259.096666,0x200,8,03 00 51 00 00 00 00 F0,ecu,normal,1.0000,NO_ACTION,False
1774251259.097009,0x350,8,00 00 08 00 00 00 00 BB,ecu,normal,1.0000,NO_ACTION,False
1774251259.100391,0x100,8,20 09 C6 5D 26 00 00 53,ecu,normal,1.0000,NO_ACTION,False
1774251259.1118689,0x450,8,82 00 00 00 00 00 00 7A,ecu,normal,0.9997,NO_ACTION,False
1774251259.111923,0x100,8,20 09 C6 5E 1F 00 00 8C,ecu,normal,1.0000,NO_ACTION,False
1774251259.112951,0x316,8,05 7D 6B 09 7D 20 00 7A,ecu,gear_spoofing,0.3732,SLOW_DOWN,True
1774251259.116111,0x43F,8,30 40 60 FF 79 AB 08 00,ecu,normal,0.9961,NO_ACTION,False
1774251259.119232,0x300,8,00 3A 01 00 00 00 00 0F,ecu,normal,1.0000,NO_ACTION,False
1774251259.1201541,0x200,8,03 00 63 00 00 00 00 38,ecu,normal,1.0000,NO_ACTION,False
1774251259.124112,0x100,8,20 09 C6 5A 17 00 00 AF,ecu,normal,1.0000,NO_ACTION,False
1774251259.1269069,0x350,8,00 00 04 00 00 00 00 F2,ecu,normal,1.0000,NO_ACTION,False
1774251259.1365068,0x100,8,20 09 C6 58 18 00 00 C0,ecu,normal,1.0000,NO_ACTION,False
1774251259.1385448,0x316,8,05 7D 6A 09 7D 20 00 70,ecu,normal,0.4303,NO_ACTION,False
1774251259.139953,0x200,8,03 00 35 00 00 00 00 37,ecu,normal,1.0000,NO_ACTION,False
1774251259.144704,0x450,8,82 00 00 00 00 00 00 42,ecu,normal,0.9847,NO_ACTION,False
1774251259.1482701,0x100,8,20 09 C6 59 27 00 00 E5,ecu,normal,1.0000,NO_ACTION,False
1774251259.153894,0x350,8,00 00 08 00 00 00 00 1D,ecu,normal,1.0000,NO_ACTION,False
1774251259.1610508,0x100,8,20 09 C6 5D 24 00 00 CF,ecu,normal,1.0000,NO_ACTION,False
1774251259.1619682,0x316,8,05 7D 6C 09 7D 20 00 72,ecu,normal,0.3720,NO_ACTION,False
1774251259.163192,0x200,8,03 00 57 00 00 00 00 05,ecu,normal,1.0000,NO_ACTION,False
1774251259.168684,0x43F,8,30 40 60 FF 71 A4 08 00,ecu,normal,0.9978,NO_ACTION,False
1774251259.1732988,0x100,8,20 09 C6 5B 20 00 00 C6,ecu,normal,1.0000,NO_ACTION,False
1774251259.173756,0x400,8,03 09 C6 3A FF 49 00 00,ecu,normal,1.0000,NO_ACTION,False
1774251259.1737869,0x300,8,00 3A 01 00 00 00 00 22,ecu,normal,1.0000,NO_ACTION,False
1774251259.177439,0x450,8,82 00 00 00 00 00 00 D3,ecu,normal,0.9900,NO_ACTION,False
1774251259.1827688,0x100,8,20 09 C6 5F 17 00 00 07,ecu,normal,1.0000,NO_ACTION,False
1774251259.185499,0x316,8,05 7D 63 09 7D 20 00 7B,ecu,normal,0.3597,NO_ACTION,False
1774251259.185837,0x350,8,00 00 0A 00 00 00 00 50,ecu,normal,1.0000,NO_ACTION,False
1774251259.186638,0x200,8,03 00 5A 00 00 00 00 1E,ecu,normal,1.0000,NO_ACTION,False
1774251259.195195,0x100,8,20 09 C6 5C 23 00 00 82,ecu,normal,1.0000,NO_ACTION,False
1774251259.2080178,0x450,8,82 00 00 00 00 00 00 18,ecu,normal,0.9996,NO_ACTION,False
1774251259.208072,0x200,8,03 00 4B 00 00 00 00 15,ecu,normal,1.0000,NO_ACTION,False
1774251259.208097,0x100,8,20 09 C6 5A 24 00 00 C1,ecu,normal,1.0000,NO_ACTION,False
1774251259.210436,0x316,8,05 7D 6E 09 7D 20 00 77,ecu,normal,0.4168,NO_ACTION,False
1774251259.213975,0x350,8,00 00 00 00 00 00 00 82,ecu,normal,1.0000,NO_ACTION,False
1774251259.219457,0x43F,8,30 40 60 FF 78 BC 08 00,ecu,normal,0.9967,NO_ACTION,False
1774251259.2198431,0x100,8,20 09 C6 56 20 00 00 8B,ecu,normal,1.0000,NO_ACTION,False
1774251259.228789,0x300,8,00 3A 03 00 00 00 00 41,ecu,normal,1.0000,NO_ACTION,False
